date,country,mortality,day,month
2021-06-20,Czech Republic,6.828571428571428,20,6
2021-06-27,Czech Republic,3.6428571428571446,27,6
2021-07-04,Czech Republic,-5.871428571428571,4,7
2021-07-11,Czech Republic,-3.8428571428571474,11,7
2021-07-18,Czech Republic,2.4285714285714297,18,7
2021-07-25,Czech Republic,-2.7714285714285714,25,7
2021-08-01,Czech Republic,4.714285714285717,1,8
2021-08-08,Czech Republic,-9.700000000000001,8,8
2021-08-15,Czech Republic,0.0857142857142849,15,8
2021-08-22,Czech Republic,-5.8571428571428585,22,8
2021-08-29,Czech Republic,-0.9999999999999974,29,8
2021-09-05,Czech Republic,3.2571428571428562,5,9
2021-09-12,Czech Republic,7.642857142857143,12,9
2021-09-19,Czech Republic,10.985714285714282,19,9
2021-09-26,Czech Republic,6.800000000000003,26,9
2021-10-03,Czech Republic,3.9142857142857133,3,10
2021-10-10,Czech Republic,-0.914285714285713,10,10
2021-10-17,Czech Republic,6.185714285714285,17,10
2021-10-24,Czech Republic,15.085714285714285,24,10
2021-10-31,Czech Republic,32.114285714285714,31,10
2020-01-05,Germany,-29.390625,5,1
2020-01-12,Germany,-12.765625,12,1
2020-01-19,Germany,-37.515625,19,1
2020-01-26,Germany,-64.96875,26,1
2020-02-02,Germany,-37.609375,2,2
2020-02-09,Germany,-81.25,9,2
2020-02-16,Germany,-62.15625,16,2
2020-02-23,Germany,-127.59375,23,2
2020-03-01,Germany,-127.515625,1,3
2020-03-08,Germany,-102.375,8,3
2020-03-15,Germany,-37.8125,15,3
2020-03-22,Germany,9.828125,22,3
2020-03-29,Germany,45.25,29,3
2020-04-05,Germany,135.421875,5,4
2020-04-12,Germany,162.15625,12,4
2020-04-19,Germany,117.984375,19,4
2020-04-26,Germany,71.15625,26,4
2020-05-03,Germany,58.921875,3,5
2020-05-10,Germany,20.125,10,5
2020-05-17,Germany,8.140625,17,5
2020-05-24,Germany,36.28125,24,5
2020-05-31,Germany,-1.625,31,5
2020-06-07,Germany,49.96875,7,6
2020-06-14,Germany,39.59375,14,6
2020-06-21,Germany,-9.484375,21,6
2020-06-28,Germany,45.46875,28,6
2020-07-05,Germany,0.015625,5,7
2020-07-12,Germany,6.3125,12,7
2020-07-19,Germany,-15.375,19,7
2020-07-26,Germany,-41.203125,26,7
2020-08-02,Germany,6.15625,2,8
2020-08-09,Germany,56.109375,9,8
2020-08-16,Germany,213.28125,16,8
2020-08-23,Germany,67.71875,23,8
2020-08-30,Germany,12.84375,30,8
2020-09-06,Germany,46.1875,6,9
2020-09-13,Germany,54.796875,13,9
2020-09-20,Germany,77.46875,20,9
2020-09-27,Germany,52.03125,27,9
2020-10-04,Germany,61.234375,4,10
2020-10-11,Germany,7.0,11,10
2020-10-18,Germany,31.453125,18,10
2020-10-25,Germany,90.1875,25,10
2020-11-01,Germany,87.671875,1,11
2020-11-08,Germany,84.5625,8,11
2020-11-15,Germany,119.359375,15,11
2020-11-22,Germany,137.828125,22,11
2020-11-29,Germany,195.640625,29,11
2020-12-06,Germany,247.546875,6,12
2020-12-13,Germany,337.171875,13,12
2020-12-20,Germany,358.875,20,12
2020-12-27,Germany,432.21875,27,12
2021-01-03,Germany,512.6774193548387,3,1
2021-01-10,Germany,342.921875,10,1
2021-01-17,Germany,305.359375,17,1
2021-01-24,Germany,282.296875,24,1
2021-01-31,Germany,173.28125,31,1
2021-02-07,Germany,84.765625,7,2
2021-02-14,Germany,36.75,14,2
2021-02-21,Germany,-11.28125,21,2
2021-02-28,Germany,-128.09375,28,2
2021-03-07,Germany,-194.703125,7,3
2021-03-14,Germany,-169.25,14,3
2021-03-21,Germany,-132.9375,21,3
2021-03-28,Germany,-74.171875,28,3
2021-04-04,Germany,-29.125,4,4
2021-04-11,Germany,19.859375,11,4
2021-04-18,Germany,71.65625,18,4
2021-04-25,Germany,115.734375,25,4
2021-05-02,Germany,129.65625,2,5
2021-05-09,Germany,145.359375,9,5
2021-05-16,Germany,78.375,16,5
2021-05-23,Germany,56.890625,23,5
2021-05-30,Germany,34.96875,30,5
2021-06-06,Germany,84.0625,6,6
2021-06-13,Germany,58.09375,13,6
2021-06-20,Germany,191.34375,20,6
2021-06-27,Germany,38.015625,27,6
2021-07-04,Germany,25.15625,4,7
2021-07-11,Germany,30.015625,11,7
2021-07-18,Germany,97.625,18,7
2021-07-25,Germany,48.4375,25,7
2021-08-01,Germany,-23.015625,1,8
2021-08-08,Germany,-22.71875,8,8
2021-08-15,Germany,58.546875,15,8
2021-08-22,Germany,68.65625,22,8
2021-08-29,Germany,39.90625,29,8
2021-09-05,Germany,51.84375,5,9
2021-09-12,Germany,169.625,12,9
2021-09-19,Germany,104.609375,19,9
2021-09-26,Germany,106.28125,26,9
2021-10-03,Germany,85.28125,3,10
2021-10-10,Germany,88.359375,10,10
2021-10-17,Germany,83.8125,17,10
2021-10-24,Germany,144.765625,24,10
2021-10-31,Germany,176.1875,31,10
2020-01-05,Denmark,-0.3999999999999997,5,1
2020-01-12,Denmark,3.1818181818181825,12,1
2020-01-19,Denmark,-2.854545454545456,19,1
2020-01-26,Denmark,-6.090909090909093,26,1
2020-02-02,Denmark,-5.01818181818182,2,2
2020-02-09,Denmark,-5.436363636363637,9,2
2020-02-16,Denmark,-9.854545454545452,16,2
2020-02-23,Denmark,-11.10909090909091,23,2
2020-03-01,Denmark,-14.30909090909091,1,3
2020-03-08,Denmark,-9.872727272727271,8,3
2020-03-15,Denmark,-8.381818181818183,15,3
2020-03-22,Denmark,1.618181818181818,22,3
2020-03-29,Denmark,2.4363636363636356,29,3
2020-04-05,Denmark,9.127272727272727,5,4
2020-04-12,Denmark,6.7636363636363654,12,4
2020-04-19,Denmark,4.781818181818182,19,4
2020-04-26,Denmark,9.345454545454544,26,4
2020-05-03,Denmark,1.2000000000000002,3,5
2020-05-10,Denmark,1.2,10,5
2020-05-17,Denmark,-1.9818181818181841,17,5
2020-05-24,Denmark,2.345454545454545,24,5
2020-05-31,Denmark,-0.10909090909091015,31,5
2020-06-07,Denmark,-0.8545454545454532,7,6
2020-06-14,Denmark,2.3636363636363615,14,6
2020-06-21,Denmark,-1.9818181818181828,21,6
2020-06-28,Denmark,4.927272727272727,28,6
2020-07-05,Denmark,4.854545454545458,5,7
2020-07-12,Denmark,1.2909090909090901,12,7
2020-07-19,Denmark,6.181818181818181,19,7
2020-07-26,Denmark,-3.2,26,7
2020-08-02,Denmark,1.563636363636364,2,8
2020-08-09,Denmark,0.05454545454545694,9,8
2020-08-16,Denmark,4.4363636363636365,16,8
2020-08-23,Denmark,2.3454545454545426,23,8
2020-08-30,Denmark,1.090909090909092,30,8
2020-09-06,Denmark,3.9090909090909096,6,9
2020-09-13,Denmark,3.0727272727272723,13,9
2020-09-20,Denmark,10.618181818181819,20,9
2020-09-27,Denmark,-0.4545454545454557,27,9
2020-10-04,Denmark,2.3272727272727276,4,10
2020-10-11,Denmark,-4.89090909090909,11,10
2020-10-18,Denmark,2.290909090909091,18,10
2020-10-25,Denmark,10.200000000000001,25,10
2020-11-01,Denmark,-0.6909090909090895,1,11
2020-11-08,Denmark,2.6909090909090927,8,11
2020-11-15,Denmark,7.163636363636365,15,11
2020-11-22,Denmark,5.70909090909091,22,11
2020-11-29,Denmark,5.018181818181817,29,11
2020-12-06,Denmark,2.1999999999999993,6,12
2020-12-13,Denmark,2.2181818181818156,13,12
2020-12-20,Denmark,19.727272727272727,20,12
2020-12-27,Denmark,13.436363636363637,27,12
2021-01-03,Denmark,24.818181818181817,3,1
2021-01-10,Denmark,10.236363636363636,10,1
2021-01-17,Denmark,8.909090909090908,17,1
2021-01-24,Denmark,15.236363636363636,24,1
2021-01-31,Denmark,10.727272727272727,31,1
2021-02-07,Denmark,5.163636363636361,7,2
2021-02-14,Denmark,-2.345454545454546,14,2
2021-02-21,Denmark,-9.58181818181818,21,2
2021-02-28,Denmark,-17.018181818181816,28,2
2021-03-07,Denmark,-18.945454545454545,7,3
2021-03-14,Denmark,-10.69090909090909,14,3
2021-03-21,Denmark,-17.29090909090909,21,3
2021-03-28,Denmark,-8.018181818181818,28,3
2021-04-04,Denmark,-10.200000000000001,4,4
2021-04-11,Denmark,-7.418181818181818,11,4
2021-04-18,Denmark,-3.5090909090909075,18,4
2021-04-25,Denmark,3.054545454545455,25,4
2021-05-02,Denmark,2.799999999999999,2,5
2021-05-09,Denmark,7.745454545454546,9,5
2021-05-16,Denmark,2.9272727272727277,16,5
2021-05-23,Denmark,6.927272727272725,23,5
2021-05-30,Denmark,5.8,30,5
2021-06-06,Denmark,5.5272727272727264,6,6
2021-06-13,Denmark,7.327272727272729,13,6
2021-06-20,Denmark,2.3636363636363615,20,6
2021-06-27,Denmark,3.2909090909090897,27,6
2021-07-04,Denmark,11.927272727272726,4,7
2021-07-11,Denmark,1.218181818181821,11,7
2021-07-18,Denmark,12.018181818181818,18,7
2021-07-25,Denmark,8.363636363636362,25,7
2021-08-01,Denmark,7.072727272727272,1,8
2021-08-08,Denmark,15.29090909090909,8,8
2021-08-15,Denmark,11.690909090909093,15,8
2021-08-22,Denmark,9.436363636363636,22,8
2021-08-29,Denmark,8.436363636363634,29,8
2021-09-05,Denmark,10.090909090909092,5,9
2021-09-12,Denmark,13.727272727272727,12,9
2021-09-19,Denmark,9.163636363636364,19,9
2021-09-26,Denmark,7.70909090909091,26,9
2021-10-03,Denmark,14.363636363636363,3,10
2021-10-10,Denmark,8.509090909090908,10,10
2021-10-17,Denmark,15.381818181818183,17,10
2021-10-24,Denmark,13.2,24,10
2021-10-31,Denmark,13.927272727272726,31,10
2020-01-05,Estonia,-16.56666666666667,5,1
2020-01-12,Estonia,-6.200000000000003,12,1
2020-01-19,Estonia,-8.533333333333337,19,1
2020-01-26,Estonia,-12.133333333333338,26,1
2020-02-02,Estonia,-10.800000000000004,2,2
2020-02-09,Estonia,-23.566666666666666,9,2
2020-02-16,Estonia,0.23333333333332837,16,2
2020-02-23,Estonia,-3.1333333333333377,23,2
2020-03-01,Estonia,-6.133333333333329,1,3
2020-03-08,Estonia,-14.03333333333333,8,3
2020-03-15,Estonia,5.566666666666663,15,3
2020-03-22,Estonia,-0.26666666666666866,22,3
2020-03-29,Estonia,2.833333333333331,29,3
2020-04-05,Estonia,3.966666666666668,5,4
2020-04-12,Estonia,1.6666666666666654,12,4
2020-04-19,Estonia,3.2666666666666693,19,4
2020-04-26,Estonia,11.366666666666669,26,4
2020-05-03,Estonia,4.6000000000000005,3,5
2020-05-10,Estonia,6.499999999999997,10,5
2020-05-17,Estonia,-6.733333333333333,17,5
2020-05-24,Estonia,-2.7666666666666715,24,5
2020-05-31,Estonia,8.866666666666669,31,5
2020-06-07,Estonia,-4.1666666666666705,7,6
2020-06-14,Estonia,1.3999999999999975,14,6
2020-06-21,Estonia,2.433333333333334,21,6
2020-06-28,Estonia,7.499999999999997,28,6
2020-07-05,Estonia,1.9666666666666697,5,7
2020-07-12,Estonia,1.5666666666666718,12,7
2020-07-19,Estonia,4.7,19,7
2020-07-26,Estonia,5.133333333333328,26,7
2020-08-02,Estonia,12.200000000000001,2,8
2020-08-09,Estonia,-1.7333333333333318,9,8
2020-08-16,Estonia,5.633333333333336,16,8
2020-08-23,Estonia,0.4333333333333342,23,8
2020-08-30,Estonia,8.600000000000003,30,8
2020-09-06,Estonia,4.83333333333333,6,9
2020-09-13,Estonia,-5.533333333333336,13,9
2020-09-20,Estonia,9.799999999999997,20,9
2020-09-27,Estonia,13.533333333333326,27,9
2020-10-04,Estonia,4.3999999999999995,4,10
2020-10-11,Estonia,-3.699999999999997,11,10
2020-10-18,Estonia,5.266666666666669,18,10
2020-10-25,Estonia,2.2333333333333294,25,10
2020-11-01,Estonia,-9.066666666666663,1,11
2020-11-08,Estonia,2.099999999999998,8,11
2020-11-15,Estonia,0.033333333333333215,15,11
2020-11-22,Estonia,12.166666666666663,22,11
2020-11-29,Estonia,13.733333333333329,29,11
2020-12-06,Estonia,14.366666666666669,6,12
2020-12-13,Estonia,15.866666666666665,13,12
2020-12-20,Estonia,11.333333333333336,20,12
2020-12-27,Estonia,14.966666666666669,27,12
2021-01-03,Estonia,32.0,3,1
2021-01-10,Estonia,38.19999999999999,10,1
2021-01-17,Estonia,50.19999999999999,17,1
2021-01-24,Estonia,76.19999999999999,24,1
2021-01-31,Estonia,17.399999999999977,31,1
2021-02-07,Estonia,13.399999999999977,7,2
2021-02-14,Estonia,38.19999999999999,14,2
2021-02-21,Estonia,26.399999999999977,21,2
2021-02-28,Estonia,67.39999999999998,28,2
2021-03-07,Estonia,88.60000000000002,7,3
2021-03-14,Estonia,87.60000000000002,14,3
2021-03-21,Estonia,101.39999999999998,21,3
2021-03-28,Estonia,93.19999999999999,28,3
2021-04-04,Estonia,97.19999999999999,4,4
2021-04-11,Estonia,98.80000000000001,11,4
2021-04-18,Estonia,84.0,18,4
2021-04-25,Estonia,62.60000000000002,25,4
2021-05-02,Estonia,29.80000000000001,2,5
2021-05-09,Estonia,61.60000000000002,9,5
2021-05-16,Estonia,61.39999999999998,16,5
2021-05-23,Estonia,12.800000000000011,23,5
2021-05-30,Estonia,32.39999999999998,30,5
2021-06-06,Estonia,18.600000000000023,6,6
2021-06-13,Estonia,23.399999999999977,13,6
2021-06-20,Estonia,28.19999999999999,20,6
2021-06-27,Estonia,123.0,27,6
2021-07-04,Estonia,51.19999999999999,4,7
2021-07-11,Estonia,108.80000000000001,11,7
2021-07-18,Estonia,58.60000000000002,18,7
2021-07-25,Estonia,6.0,25,7
2021-08-01,Estonia,5.399999999999977,1,8
2021-08-08,Estonia,42.0,8,8
2021-08-15,Estonia,24.80000000000001,15,8
2021-08-22,Estonia,9.800000000000011,22,8
2021-08-29,Estonia,34.80000000000001,29,8
2021-09-05,Estonia,53.80000000000001,5,9
2021-09-12,Estonia,80.19999999999999,12,9
2021-09-19,Estonia,25.399999999999977,19,9
2021-09-26,Estonia,69.39999999999998,26,9
2021-10-03,Estonia,60.39999999999998,3,10
2021-10-10,Estonia,51.19999999999999,10,10
2021-10-17,Estonia,72.60000000000002,17,10
2021-10-24,Estonia,71.60000000000002,24,10
2021-10-31,Estonia,122.39999999999998,31,10
2020-01-05,Greece,-0.7307692307692311,5,1
2020-01-12,Greece,-1.0884615384615386,12,1
2020-01-19,Greece,-0.3346153846153857,19,1
2020-01-26,Greece,-1.3461538461538458,26,1
2020-02-02,Greece,3.919230769230769,2,2
2020-02-09,Greece,3.28076923076923,9,2
2020-02-16,Greece,4.646153846153846,16,2
2020-02-23,Greece,-0.9230769230769231,23,2
2020-03-01,Greece,0.053846153846153995,1,3
2020-03-08,Greece,3.4346153846153844,8,3
2020-03-15,Greece,3.2153846153846155,15,3
2020-03-22,Greece,3.5153846153846158,22,3
2020-03-29,Greece,2.3307692307692305,29,3
2020-04-05,Greece,1.8423076923076929,5,4
2020-04-12,Greece,0.5692307692307692,12,4
2020-04-19,Greece,-0.3807692307692314,19,4
2020-04-26,Greece,-0.8038461538461541,26,4
2020-05-03,Greece,0.580769230769231,3,5
2020-05-10,Greece,-1.3730769230769226,10,5
2020-05-17,Greece,7.015384615384615,17,5
2020-05-24,Greece,4.9653846153846155,24,5
2020-05-31,Greece,-4.038461538461538,31,5
2020-06-07,Greece,-1.1384615384615382,7,6
2020-06-14,Greece,-0.36153846153846175,14,6
2020-06-21,Greece,-0.05769230769230744,21,6
2020-06-28,Greece,-2.0307692307692315,28,6
2020-07-05,Greece,7.692307692307693,5,7
2020-07-12,Greece,0.8576923076923079,12,7
2020-07-19,Greece,-0.2038461538461537,19,7
2020-07-26,Greece,-0.8923076923076926,26,7
2020-08-02,Greece,7.065384615384616,2,8
2020-08-09,Greece,2.5153846153846158,9,8
2020-08-16,Greece,2.0576923076923084,16,8
2020-08-23,Greece,4.230769230769231,23,8
2020-08-30,Greece,3.115384615384616,30,8
2020-09-06,Greece,3.673076923076923,6,9
2020-09-13,Greece,4.280769230769231,13,9
2020-09-20,Greece,5.1,20,9
2020-09-27,Greece,3.2461538461538457,27,9
2020-10-04,Greece,2.9923076923076923,4,10
2020-10-11,Greece,1.5999999999999999,11,10
2020-10-18,Greece,0.007692307692307528,18,10
2020-10-25,Greece,1.0576923076923082,25,10
2020-11-01,Greece,3.5307692307692307,1,11
2020-11-08,Greece,4.611538461538461,8,11
2020-11-15,Greece,9.346153846153847,15,11
2020-11-22,Greece,15.707692307692309,22,11
2020-11-29,Greece,18.492307692307694,29,11
2020-12-06,Greece,18.53846153846154,6,12
2020-12-13,Greece,13.215384615384616,13,12
2020-12-20,Greece,8.569230769230769,20,12
2020-12-27,Greece,3.3115384615384613,27,12
2021-01-03,Greece,2.076923076923077,3,1
2021-01-10,Greece,-2.8461538461538463,10,1
2021-01-17,Greece,-9.415384615384616,17,1
2021-01-24,Greece,-4.46923076923077,24,1
2021-01-31,Greece,-4.269230769230768,31,1
2021-02-07,Greece,-5.619230769230769,7,2
2021-02-14,Greece,-4.103846153846154,14,2
2021-02-21,Greece,-0.2192307692307691,21,2
2021-02-28,Greece,2.9038461538461537,28,2
2021-03-07,Greece,3.476923076923077,7,3
2021-03-14,Greece,3.55,14,3
2021-03-21,Greece,6.86923076923077,21,3
2021-03-28,Greece,7.515384615384615,28,3
2021-04-04,Greece,11.734615384615385,4,4
2021-04-11,Greece,10.380769230769232,11,4
2021-04-18,Greece,12.223076923076924,18,4
2021-04-25,Greece,7.273076923076923,25,4
2021-05-02,Greece,10.734615384615385,2,5
2021-05-09,Greece,12.676923076923078,9,5
2021-05-16,Greece,4.550000000000001,16,5
2021-05-23,Greece,7.496153846153846,23,5
2021-05-30,Greece,9.88846153846154,30,5
2021-06-06,Greece,2.75,6,6
2021-06-13,Greece,4.476923076923077,13,6
2021-06-20,Greece,1.5807692307692305,20,6
2021-06-27,Greece,11.557692307692308,27,6
2021-07-04,Greece,16.642307692307693,4,7
2021-07-11,Greece,8.26923076923077,11,7
2021-07-18,Greece,8.473076923076924,18,7
2021-07-25,Greece,5.776923076923077,25,7
2021-08-01,Greece,10.415384615384616,1,8
2021-08-08,Greece,29.54615384615385,8,8
2021-08-15,Greece,10.61153846153846,15,8
2021-08-22,Greece,7.826923076923077,22,8
2021-08-29,Greece,12.211538461538462,29,8
2021-09-05,Greece,8.173076923076923,5,9
2021-09-12,Greece,7.596153846153846,12,9
2021-09-19,Greece,12.761538461538462,19,9
2021-09-26,Greece,8.196153846153846,26,9
2021-10-03,Greece,8.669230769230769,3,10
2021-10-10,Greece,7.415384615384616,10,10
2021-10-17,Greece,6.85,17,10
2021-10-24,Greece,7.007692307692308,24,10
2021-10-31,Greece,10.615384615384615,31,10
2020-01-05,Spain,-19.728813559322035,5,1
2020-01-12,Spain,-15.254237288135595,12,1
2020-01-19,Spain,-9.28813559322034,19,1
2020-01-26,Spain,-3.0474576271186473,26,1
2020-02-02,Spain,-0.6610169491525417,2,2
2020-02-09,Spain,-9.623728813559321,9,2
2020-02-16,Spain,-12.749152542372881,16,2
2020-02-23,Spain,-16.244067796610167,23,2
2020-03-01,Spain,-12.789830508474576,1,3
2020-03-08,Spain,-6.050847457627119,8,3
2020-03-15,Spain,16.257627118644066,15,3
2020-03-22,Spain,77.70169491525425,22,3
2020-03-29,Spain,195.43389830508474,29,3
2020-04-05,Spain,217.22033898305085,5,4
2020-04-12,Spain,157.78644067796608,12,4
2020-04-19,Spain,92.30169491525425,19,4
2020-04-26,Spain,46.63050847457627,26,4
2020-05-03,Spain,25.07118644067797,3,5
2020-05-10,Spain,15.047457627118643,10,5
2020-05-17,Spain,0.02711864406779615,17,5
2020-05-24,Spain,3.366101694915253,24,5
2020-05-31,Spain,5.722033898305085,31,5
2020-06-07,Spain,-3.1999999999999997,7,6
2020-06-14,Spain,-7.1220338983050855,14,6
2020-06-21,Spain,-7.362711864406779,21,6
2020-06-28,Spain,2.200000000000001,28,6
2020-07-05,Spain,-0.27796610169491587,5,7
2020-07-12,Spain,2.3661016949152516,12,7
2020-07-19,Spain,1.5186440677966115,19,7
2020-07-26,Spain,7.620338983050848,26,7
2020-08-02,Spain,19.17966101694915,2,8
2020-08-09,Spain,16.684745762711863,9,8
2020-08-16,Spain,17.56949152542373,16,8
2020-08-23,Spain,14.020338983050847,23,8
2020-08-30,Spain,16.196610169491525,30,8
2020-09-06,Spain,15.420338983050849,6,9
2020-09-13,Spain,21.037288135593222,13,9
2020-09-20,Spain,20.227118644067794,20,9
2020-09-27,Spain,16.00677966101695,27,9
2020-10-04,Spain,18.23389830508475,4,10
2020-10-11,Spain,23.003389830508475,11,10
2020-10-18,Spain,22.16949152542373,18,10
2020-10-25,Spain,34.97627118644068,25,10
2020-11-01,Spain,34.630508474576274,1,11
2020-11-08,Spain,43.9728813559322,8,11
2020-11-15,Spain,35.7322033898305,15,11
2020-11-22,Spain,29.25423728813559,22,11
2020-11-29,Spain,23.579661016949153,29,11
2020-12-06,Spain,22.691525423728812,6,12
2020-12-13,Spain,16.989830508474576,13,12
2020-12-20,Spain,8.627118644067796,20,12
2020-12-27,Spain,-1.1220338983050842,27,12
2021-01-03,Spain,14.932203389830509,3,1
2021-01-10,Spain,13.542372881355933,10,1
2021-01-17,Spain,31.10169491525424,17,1
2021-01-24,Spain,47.3728813559322,24,1
2021-01-31,Spain,47.85084745762712,31,1
2021-02-07,Spain,31.203389830508474,7,2
2021-02-14,Spain,15.08813559322034,14,2
2021-02-21,Spain,2.7593220338983047,21,2
2021-02-28,Spain,-2.159322033898303,28,2
2021-03-07,Spain,-7.23050847457627,7,3
2021-03-14,Spain,-5.593220338983052,14,3
2021-03-21,Spain,-3.827118644067798,21,3
2021-03-28,Spain,2.9050847457627125,28,3
2021-04-04,Spain,1.9932203389830503,4,4
2021-04-11,Spain,3.237288135593222,11,4
2021-04-18,Spain,2.7355932203389837,18,4
2021-04-25,Spain,8.047457627118643,25,4
2021-05-02,Spain,6.223728813559322,2,5
2021-05-09,Spain,12.952542372881359,9,5
2021-05-16,Spain,5.708474576271185,16,5
2021-05-23,Spain,3.3322033898305077,23,5
2021-05-30,Spain,2.027118644067795,30,5
2021-06-06,Spain,4.80677966101695,6,6
2021-06-13,Spain,9.13898305084746,13,6
2021-06-20,Spain,12.216949152542371,20,6
2021-06-27,Spain,0.09491525423728901,27,6
2021-07-04,Spain,5.488135593220339,4,7
2021-07-11,Spain,1.4169491525423723,11,7
2021-07-18,Spain,2.772881355932201,18,7
2021-07-25,Spain,19.603389830508476,25,7
2021-08-01,Spain,20.467796610169493,1,8
2021-08-08,Spain,24.128813559322033,8,8
2021-08-15,Spain,27.481355932203392,15,8
2021-08-22,Spain,31.077966101694912,22,8
2021-08-29,Spain,23.20677966101695,29,8
2021-09-05,Spain,18.62033898305085,5,9
2021-09-12,Spain,20.911864406779664,12,9
2021-09-19,Spain,15.867796610169492,19,9
2021-09-26,Spain,11.71864406779661,26,9
2021-10-03,Spain,10.040677966101697,3,10
2021-10-10,Spain,10.08135593220339,10,10
2021-10-17,Spain,9.105084745762712,17,10
2021-10-24,Spain,10.152542372881356,24,10
2021-10-31,Spain,2.230508474576271,31,10
2020-01-05,Finland,-6.2210526315789485,5,1
2020-01-12,Finland,-5.842105263157895,12,1
2020-01-19,Finland,-5.863157894736843,19,1
2020-01-26,Finland,-4.578947368421052,26,1
2020-02-02,Finland,-3.347368421052632,2,2
2020-02-09,Finland,-0.39999999999999936,9,2
2020-02-16,Finland,-0.052631578947369306,16,2
2020-02-23,Finland,-0.21052631578947528,23,2
2020-03-01,Finland,-3.6842105263157894,1,3
2020-03-08,Finland,0.1894736842105262,8,3
2020-03-15,Finland,0.1263157894736844,15,3
2020-03-22,Finland,1.8105263157894735,22,3
2020-03-29,Finland,2.305263157894737,29,3
2020-04-05,Finland,1.7473684210526321,5,4
2020-04-12,Finland,7.031578947368421,12,4
2020-04-19,Finland,1.9052631578947374,19,4
2020-04-26,Finland,6.6947368421052635,26,4
2020-05-03,Finland,4.905263157894736,3,5
2020-05-10,Finland,4.3578947368421055,10,5
2020-05-17,Finland,7.0,17,5
2020-05-24,Finland,-0.07368421052631557,24,5
2020-05-31,Finland,2.08421052631579,31,5
2020-06-07,Finland,0.9684210526315781,7,6
2020-06-14,Finland,2.7789473684210533,14,6
2020-06-21,Finland,5.31578947368421,21,6
2020-06-28,Finland,3.694736842105265,28,6
2020-07-05,Finland,2.6631578947368424,5,7
2020-07-12,Finland,0.09473684210526372,12,7
2020-07-19,Finland,3.1894736842105256,19,7
2020-07-26,Finland,-0.45263157894736955,26,7
2020-08-02,Finland,2.2947368421052614,2,8
2020-08-09,Finland,1.5263157894736843,9,8
2020-08-16,Finland,1.4210526315789473,16,8
2020-08-23,Finland,3.0421052631578944,23,8
2020-08-30,Finland,1.3473684210526315,30,8
2020-09-06,Finland,0.6421052631578947,6,9
2020-09-13,Finland,8.389473684210527,13,9
2020-09-20,Finland,3.11578947368421,20,9
2020-09-27,Finland,5.189473684210526,27,9
2020-10-04,Finland,-2.0526315789473677,4,10
2020-10-11,Finland,-2.021052631578948,11,10
2020-10-18,Finland,3.2210526315789476,18,10
2020-10-25,Finland,1.905263157894738,25,10
2020-11-01,Finland,5.242105263157894,1,11
2020-11-08,Finland,1.8631578947368417,8,11
2020-11-15,Finland,1.8526315789473689,15,11
2020-11-22,Finland,6.084210526315791,22,11
2020-11-29,Finland,4.810526315789473,29,11
2020-12-06,Finland,3.231578947368421,6,12
2020-12-13,Finland,2.5263157894736845,13,12
2020-12-20,Finland,3.263157894736842,20,12
2020-12-27,Finland,-1.484210526315789,27,12
2021-01-03,Finland,3.263157894736842,3,1
2021-01-10,Finland,-3.221052631578948,10,1
2021-01-17,Finland,-2.894736842105263,17,1
2021-01-24,Finland,1.7684210526315782,24,1
2021-01-31,Finland,1.6842105263157898,31,1
2021-02-07,Finland,-1.715789473684211,7,2
2021-02-14,Finland,-3.5052631578947366,14,2
2021-02-21,Finland,3.157894736842104,21,2
2021-02-28,Finland,1.9999999999999984,28,2
2021-03-07,Finland,-1.5263157894736843,7,3
2021-03-14,Finland,-2.810526315789474,14,3
2021-03-21,Finland,-0.663157894736842,21,3
2021-03-28,Finland,-3.5052631578947366,28,3
2021-04-04,Finland,-0.5894736842105265,4,4
2021-04-11,Finland,-1.0947368421052626,11,4
2021-04-18,Finland,-0.7578947368421063,18,4
2021-04-25,Finland,-0.19999999999999934,25,4
2021-05-02,Finland,-0.35789473684210527,2,5
2021-05-09,Finland,1.5368421052631576,9,5
2021-05-16,Finland,6.568421052631579,16,5
2021-05-23,Finland,1.9473684210526312,23,5
2021-05-30,Finland,1.9263157894736842,30,5
2021-06-06,Finland,3.294736842105264,6,6
2021-06-13,Finland,0.8105263157894729,13,6
2021-06-20,Finland,3.094736842105264,20,6
2021-06-27,Finland,5.894736842105263,27,6
2021-07-04,Finland,3.063157894736844,4,7
2021-07-11,Finland,7.71578947368421,11,7
2021-07-18,Finland,10.831578947368422,18,7
2021-07-25,Finland,2.821052631578947,25,7
2021-08-01,Finland,2.863157894736841,1,8
2021-08-08,Finland,6.505263157894735,8,8
2021-08-15,Finland,9.157894736842104,15,8
2021-08-22,Finland,6.684210526315789,22,8
2021-08-29,Finland,5.673684210526315,29,8
2021-09-05,Finland,6.08421052631579,5,9
2021-09-12,Finland,9.43157894736842,12,9
2021-09-19,Finland,5.231578947368422,19,9
2021-09-26,Finland,6.905263157894736,26,9
2021-10-03,Finland,7.4526315789473685,3,10
2021-10-10,Finland,6.105263157894738,10,10
2021-10-17,Finland,8.557894736842105,17,10
2021-10-24,Finland,9.589473684210526,24,10
2021-10-31,Finland,4.536842105263159,31,10
2020-01-05,France,-6.988118811881189,5,1
2020-01-12,France,-3.6930693069306937,12,1
2020-01-19,France,-6.180198019801982,19,1
2020-01-26,France,-7.186138613861387,26,1
